0.0479376310916,0.383501048733,30600
0.0479376310916,1.05462788402,30122
0.0479376310916,1.39019130166,29781
0.0479376310916,1.7257547193,30061
0.383501048733,0.383501048733,9108
0.383501048733,0.719064466374,18383
0.383501048733,1.05462788402,29571
0.383501048733,1.39019130166,29728
0.383501048733,2.06131813694,11452
0.719064466374,0.0479376310916,13168
0.719064466374,1.05462788402,30152
0.719064466374,1.39019130166,29727
0.719064466374,3.06800838986,8478
1.05462788402,0.0479376310916,38665
1.05462788402,1.39019130166,29718
1.05462788402,1.7257547193,31759
1.05462788402,2.06131813694,38086
1.05462788402,2.73244497222,12905
1.39019130166,0.383501048733,12510
1.39019130166,1.39019130166,29696
1.39019130166,1.7257547193,30024
1.39019130166,2.06131813694,32692
1.39019130166,2.73244497222,8539
1.7257547193,0.383501048733,13322
1.7257547193,1.39019130166,29753
1.7257547193,1.7257547193,29841
1.7257547193,2.06131813694,17233
1.7257547193,2.39688155458,12267
1.7257547193,2.73244497222,29822
2.06131813694,0.719064466374,18056
2.06131813694,1.05462788402,26143
2.06131813694,1.39019130166,29700
2.06131813694,1.7257547193,29728
2.06131813694,2.06131813694,10870
2.06131813694,2.39688155458,13117
2.39688155458,0.719064466374,35270
2.39688155458,1.39019130166,29758
2.39688155458,1.7257547193,29659
2.39688155458,2.73244497222,14966
2.73244497222,1.39019130166,29818
2.73244497222,1.7257547193,29670
3.06800838986,0.383501048733,22240
3.06800838986,1.05462788402,29062
3.06800838986,1.39019130166,29841
3.06800838986,1.7257547193,29781
